Surname,Count,Rank,Rate,USRank,USTotal,Source
#Last name / Surname,Number of occurrences among people self-identifying as 'white',Surname rank among whites,% of people with surname self-identifying as 'white',U.S. Rank,U.S. total occurrences,https://names.mongabay.com/data/white.html Derived from US Census Data
SCHOEN,7901,2938,96.90%,4000,8155,
HUSSEY,7898,2940,86.70%,3584,9106,
COONS,7896,2941,94.30%,3899,8374,
NICKEL,7893,2942,96.60%,3991,8167,
BEGLEY,7891,2943,95.20%,3935,8292,
PUTMAN,7889,2944,88.20%,3649,8949,
FRAME,7889,2944,93.00%,3844,8486,
DUBE,7889,2944,93.00%,3845,8484,
HERRERA,7884,2947,5.60%,175,140786,
STURGILL,7884,2947,96.60%,3999,8158,
DURAN,7880,2949,11.60%,434,68046,
HERBST,7872,2950,97.30%,4028,8093,
MCCRARY,7870,2951,66.80%,2799,11782,
EZELL,7869,2952,72.00%,3042,10926,
JAY,7867,2953,80.50%,3349,9771,
DAGOSTINO,7866,2954,95.60%,3965,8224,
HANES,7862,2955,87.20%,3618,9020,
WEATHERFORD,7858,2956,91.50%,3787,8589,
SKIPPER,7855,2957,78.50%,3285,10010,
NEMETH,7851,2958,96.30%,4002,8150,
CREEL,7850,2959,92.40%,3838,8500,
COOMBS,7847,2960,85.60%,3558,9171,
BOHANNON,7846,2961,82.80%,3450,9473,
WEIDNER,7844,2962,97.60%,4073,8039,
DELLINGER,7842,2963,96.90%,4030,8091,
GILCHRIST,7841,2964,64.20%,2703,12210,
SLOCUM,7841,2964,88.10%,3667,8904,
BATCHELOR,7836,2966,83.50%,3483,9389,
PIAZZA,7835,2967,94.30%,3928,8311,
LEIGH,7834,2968,80.30%,3350,9756,
MATHENY,7832,2969,93.60%,3902,8369,
MAYHEW,7829,2970,89.40%,3718,8754,
RATCLIFF,7825,2971,76.40%,3207,10237,
PAGANO,7825,2971,94.60%,3944,8272,
WERTZ,7821,2973,94.90%,3952,8244,
DOVER,7819,2974,85.10%,3548,9191,
PAINE,7819,2974,92.00%,3841,8495,
GRIGSBY,7818,2976,71.00%,3017,11017,
WEIMER,7817,2977,96.90%,4048,8068,
SPRING,7813,2978,91.10%,3794,8579,
NUNES,7805,2979,70.40%,2993,11081,
SHULER,7804,2980,72.00%,3063,10844,
WHITCOMB,7800,2981,94.70%,3954,8240,
SCHREINER,7799,2982,96.90%,4061,8050,
MOUNT,7792,2983,90.60%,3780,8602,
CONOVER,7790,2984,91.00%,3805,8562,
MUNDY,7789,2985,82.90%,3482,9390,
WENTWORTH,7788,2986,95.70%,4006,8139,
FORTIN,7786,2987,92.90%,3894,8379,
LEGER,7784,2988,84.50%,3541,9211,
SLADE,7783,2989,65.40%,2783,11893,
MERRIMAN,7782,2990,89.90%,3761,8656,
CONTE,7778,2991,92.20%,3867,8435,
COUTURE,7778,2991,94.60%,3967,8222,
PARISI,7776,2993,95.60%,4010,8130,
MCCAFFREY,7776,2993,96.30%,4040,8078,
RAUSCH,7772,2995,97.00%,4092,8014,
BARBEE,7770,2996,74.00%,3149,10501,
BURKHARDT,7770,2996,96.10%,4037,8082,
WILD,7769,2998,96.00%,4030,8091,
FINDLEY,7768,2999,85.70%,3603,9060,
WORRELL,7766,3000,74.20%,3155,10460,
SAYRE,7763,3001,95.50%,4008,8133,
CRANFORD,7762,3002,82.30%,3464,9429,
RIDENOUR,7762,3002,95.10%,3997,8159,
AHERN,7760,3004,96.40%,4065,8046,
DAMRON,7758,3005,94.90%,3989,8172,
NOLAND,7752,3006,86.50%,3642,8964,
PETERMAN,7752,3006,91.60%,3857,8461,
WYNNE,7750,3008,81.60%,3443,9499,
LEIGHTON,7744,3009,93.30%,3933,8297,
COUNTS,7742,3010,80.80%,3420,9584,
BATTAGLIA,7740,3011,96.10%,4059,8051,
HOKE,7739,3012,90.70%,3819,8531,
CARDEN,7739,3012,91.00%,3836,8506,
HEFNER,7737,3014,95.80%,4044,8073,
MCWHORTER,7736,3015,84.20%,3551,9185,
MONACO,7734,3016,96.00%,4056,8054,
MOWERY,7732,3017,96.60%,4094,8002,
WILT,7732,3017,96.90%,4109,7981,
LOY,7728,3019,88.50%,3730,8729,
HUTTO,7728,3019,93.40%,3941,8277,
SWOPE,7722,3021,91.30%,3858,8457,
AKIN,7717,3022,92.10%,3896,8378,
DUPUIS,7713,3023,95.40%,4034,8087,
PARTIN,7710,3024,94.60%,4001,8151,
HENNESSEY,7709,3025,95.90%,4076,8036,
HACKNEY,7708,3026,83.00%,3516,9291,
POORE,7705,3027,92.60%,3922,8321,
WICK,7705,3027,95.60%,4055,8057,
HARGIS,7704,3029,92.10%,3909,8361,
LAPOINTE,7699,3030,90.30%,3824,8525,
LEMAY,7698,3031,92.50%,3924,8320,
MAZZA,7693,3032,95.20%,4040,8078,
WHITSON,7690,3033,84.00%,3564,9150,
BACK,7690,3033,90.00%,3811,8540,
TESTA,7687,3035,94.60%,4013,8123,
VARGAS,7685,3036,6.20%,221,123952,
WASSON,7684,3037,91.70%,3889,8384,
MAGNUSON,7683,3038,96.60%,4122,7957,
SUGGS,7680,3039,59.00%,2553,13012,
SPROUSE,7679,3040,95.40%,4061,8050,
ETHERIDGE,7678,3041,76.50%,3271,10041,
BLAYLOCK,7678,3041,79.30%,3380,9683,
VOLPE,7678,3041,95.60%,4084,8028,
DEROSA,7671,3044,93.40%,3974,8210,
ANGLIN,7670,3045,79.10%,3374,9694,
PETRIE,7667,3046,93.10%,3958,8234,
VENABLE,7666,3047,75.50%,3234,10150,
WITHROW,7666,3047,92.70%,3947,8268,
RANEY,7665,3049,91.10%,3878,8415,
NEELEY,7664,3050,86.50%,3679,8857,
HAWKS,7663,3051,91.90%,3917,8337,
DAYTON,7663,3051,93.00%,3957,8237,
CLEM,7656,3053,94.70%,4034,8087,
MCCUTCHEON,7655,3054,86.10%,3669,8894,
VARGO,7653,3055,95.80%,4104,7990,
BUFFINGTON,7652,3056,87.80%,3738,8714,
HUTCHESON,7651,3057,93.60%,3988,8174,
FAIRBANKS,7647,3058,85.50%,3650,8948,
SAMPLES,7646,3059,89.00%,3783,8595,
HIMES,7645,3060,90.80%,3877,8419,
DIAS,7642,3061,55.20%,2398,13847,
BRADBURY,7639,3062,94.70%,4050,8065,
SEWARD,7637,3063,76.50%,3292,9987,
FULLERTON,7636,3064,91.40%,3912,8359,
LOFTUS,7635,3065,96.50%,4142,7916,
SANDLIN,7634,3066,92.60%,3951,8245,
SANDER,7630,3067,87.30%,3726,8740,
HARDMAN,7629,3068,83.80%,3586,9101,
GEER,7627,3069,89.60%,3834,8509,
MARQUIS,7620,3070,90.20%,3861,8449,
BRITTAIN,7620,3070,91.90%,3934,8294,
TUCK,7617,3072,78.80%,3385,9666,
LASSITER,7611,3073,59.90%,2619,12699,
MOEN,7610,3074,96.40%,4154,7895,
DODDS,7608,3075,89.10%,3817,8534,
LUNDBERG,7608,3075,96.40%,4159,7889,
WILBANKS,7605,3077,94.60%,4075,8037,
CROOKS,7603,3078,77.50%,3341,9806,
LANDON,7603,3078,88.80%,3806,8560,
STRAIN,7600,3080,88.60%,3794,8579,
DION,7600,3080,93.10%,3995,8160,
LITTLETON,7594,3082,77.30%,3335,9829,
BARNHILL,7594,3082,85.10%,3658,8926,
HAMBLIN,7593,3084,90.20%,3876,8421,
AGEE,7592,3085,71.70%,3126,10595,
COFFIN,7592,3085,92.80%,3985,8183,
KRUG,7591,3087,96.40%,4174,7871,
CASON,7585,3088,66.50%,2887,11401,
DIX,7584,3089,78.10%,3365,9714,
LOGUE,7580,3090,94.50%,4086,8022,
APPEL,7577,3091,95.50%,4132,7934,
MCCUE,7576,3092,94.80%,4103,7992,
COVERT,7575,3093,93.40%,4015,8114,
DOUCETTE,7573,3094,90.70%,3914,8348,
VANMETER,7573,3094,94.90%,4109,7981,
WILKE,7573,3094,96.60%,4191,7841,
IRVING,7572,3097,54.10%,2372,13997,
CULPEPPER,7572,3097,75.30%,3260,10061,
RAU,7571,3099,92.20%,3975,8208,
STREETER,7566,3100,66.90%,2921,11315,
EGGERS,7561,3101,95.80%,4154,7895,
PEYTON,7559,3102,77.20%,3344,9787,
ROLLER,7559,3102,93.40%,4028,8093,
HAUCK,7557,3104,95.70%,4157,7893,
HYMAN,7555,3105,66.50%,2910,11354,
GERARD,7555,3105,87.40%,3767,8646,
FOGARTY,7555,3105,95.90%,4168,7879,
MOREAU,7553,3108,89.10%,3853,8473,
PINKERTON,7547,3109,92.40%,3993,8164,
BOYKIN,7544,3110,45.50%,2008,16565,
DEANGELIS,7541,3111,97.20%,4228,7760,
GEYER,7528,3112,96.00%,4194,7838,
DUGGER,7527,3113,82.70%,3587,9097,
PARHAM,7526,3114,48.90%,2164,15387,
MERTZ,7525,3115,96.40%,4209,7805,
DOCKERY,7523,3116,67.70%,2983,11108,
REGISTER,7522,3117,85.90%,3718,8754,
MANESS,7521,3118,93.30%,4050,8065,
NEIL,7516,3119,81.60%,3544,9209,
TENNANT,7516,3119,90.50%,3930,8304,
OLMSTEAD,7515,3121,95.60%,4181,7859,
PALERMO,7513,3122,91.50%,3977,8207,
TREMBLAY,7512,3123,96.30%,4210,7802,
WEED,7511,3124,93.90%,4096,7999,
TRAPP,7505,3125,82.70%,3596,9075,
SEILER,7505,3125,96.30%,4214,7794,
SIMPKINS,7498,3127,66.70%,2940,11237,
TOLER,7497,3128,82.50%,3592,9091,
TILTON,7497,3128,93.70%,4100,7997,
WOJCIK,7496,3130,97.10%,4246,7717,
MCCULLOCH,7490,3131,93.40%,4087,8021,
STUTZMAN,7490,3131,98.00%,4292,7641,
SIDES,7486,3133,92.90%,4054,8058,
RICKARD,7482,3134,91.90%,4005,8140,
THIBODEAU,7482,3134,96.60%,4235,7746,
CASTEEL,7481,3136,91.10%,3972,8216,
STEINMETZ,7474,3137,96.80%,4245,7722,
BERTRAM,7473,3138,93.40%,4096,7999,
BRISCOE,7471,3139,57.30%,2549,13030,
DERRICK,7471,3139,81.40%,3554,9182,
STRUNK,7470,3141,96.60%,4241,7730,
SPALDING,7469,3142,89.30%,3905,8363,
IVES,7469,3142,92.70%,4058,8053,
HUTCHENS,7467,3144,94.50%,4150,7901,
DEVITO,7467,3144,96.90%,4252,7707,
HAGGARD,7465,3146,89.90%,3931,8300,
TRAYLOR,7459,3147,59.10%,2630,12627,
FENNELL,7459,3147,68.50%,3052,10884,
BUCHHOLZ,7452,3149,96.30%,4240,7735,
GETZ,7450,3150,96.80%,4263,7694,
SAMMONS,7449,3151,91.60%,4007,8134,
FLICK,7448,3152,96.70%,4254,7706,
RAWLINGS,7446,3153,78.60%,3451,9472,
LUNA,7445,3154,9.80%,378,76127,
VALENTI,7445,3154,95.00%,4192,7840,
BLAKELY,7441,3156,65.80%,2924,11300,
CRAWLEY,7438,3157,62.00%,2760,12000,
MCCALLUM,7438,3157,75.20%,3316,9897,
BICKFORD,7437,3159,95.90%,4234,7752,
CREAMER,7436,3160,90.80%,3983,8185,
BOSS,7434,3161,87.00%,3809,8547,
PULLIAM,7431,3162,68.00%,3044,10923,
LIPSCOMB,7424,3163,58.10%,2597,12775,
GUEST,7421,3164,79.70%,3512,9309,
SAMUELSON,7420,3165,94.80%,4201,7826,
TAFT,7416,3166,86.30%,3787,8589,
LATHROP,7412,3167,93.40%,4130,7936,
FORTE,7411,3168,65.10%,2891,11387,
COLSON,7410,3169,79.10%,3488,9373,
COLLETT,7406,3170,95.30%,4224,7768,
MONTAGUE,7405,3171,69.10%,3100,10720,
GILLEN,7398,3172,91.90%,4056,8054,
TRUE,7393,3173,93.30%,4138,7926,
DOZIER,7388,3174,48.60%,2195,15207,
ECK,7386,3175,96.30%,4281,7670,
PACKER,7385,3176,82.40%,3644,8962,
MATHIAS,7383,3177,89.10%,3939,8286,
GRASSO,7382,3178,95.00%,4224,7768,
COLLEY,7381,3179,84.80%,3742,8707,
IVY,7380,3180,57.80%,2602,12760,
GUNTHER,7379,3181,91.40%,4047,8069,
BUNTING,7378,3182,87.60%,3872,8423,
YOUNT,7378,3182,95.80%,4255,7705,
DVORAK,7376,3184,96.80%,4311,7616,
MONAGHAN,7374,3185,96.90%,4315,7613,
KINGSLEY,7373,3186,93.10%,4141,7917,
KEHOE,7373,3186,96.30%,4287,7657,
MATTOX,7372,3188,74.60%,3318,9881,
KELSO,7370,3189,88.20%,3910,8360,
LAFLEUR,7369,3190,83.20%,3683,8852,
TYREE,7366,3191,77.90%,3459,9451,
MAHAFFEY,7366,3191,92.10%,4101,7996,
KOZAK,7365,3193,96.00%,4278,7672,
KNOWLTON,7363,3194,92.80%,4133,7931,
ROBSON,7363,3194,93.40%,4165,7880,
ROCHA,7362,3196,17.50%,744,42139,
HIBBARD,7360,3197,96.60%,4310,7617,
VIEIRA,7355,3198,80.60%,3571,9129,
SCHOONOVER,7349,3199,96.00%,4289,7652,
KETCHUM,7348,3200,89.30%,3960,8229,
DEYOUNG,7343,3201,95.70%,4281,7670,
COCHRANE,7341,3202,89.20%,3961,8228,
THOMSEN,7340,3203,96.30%,4305,7624,
BEELER,7339,3204,93.40%,4183,7856,
CLARKSON,7338,3205,86.30%,3839,8498,
SCHRAMM,7336,3206,96.60%,4329,7598,
AULT,7332,3207,95.60%,4274,7673,
SWANK,7331,3208,95.80%,4288,7655,
LERNER,7329,3209,96.70%,4336,7580,
SZABO,7327,3210,95.50%,4278,7672,
LOW,7324,3211,63.80%,2873,11475,
HENKE,7322,3212,96.90%,4348,7557,
STEED,7320,3213,77.60%,3462,9436,
SIGLER,7319,3214,85.50%,3807,8559,
GUILLORY,7318,3215,51.00%,2308,14351,
PROVOST,7317,3216,86.10%,3840,8497,
ROHRER,7315,3217,97.40%,4372,7510,
BIANCHI,7313,3218,92.20%,4134,7928,
MCCOMBS,7306,3219,81.80%,3656,8927,
LECLAIR,7305,3220,93.20%,4196,7836,
DURKIN,7305,3220,96.40%,4340,7576,
GOUGH,7304,3222,86.90%,3881,8408,
KRAEMER,7303,3223,97.30%,4377,7503,
POLING,7300,3224,96.20%,4333,7587,
CORREIA,7298,3225,81.20%,3628,8993,
JONAS,7298,3225,85.10%,3800,8572,
BRACKEN,7298,3225,90.70%,4068,8042,
SPERRY,7298,3225,96.00%,4323,7605,
HYLAND,7294,3229,92.90%,4187,7850,
DIAL,7290,3230,65.70%,2990,11089,
CHEATHAM,7277,3231,58.70%,2679,12403,
ATWELL,7277,3231,89.20%,3997,8159,
OATES,7276,3233,64.10%,2914,11346,
DELL,7271,3234,84.90%,3802,8563,
MUNN,7266,3235,83.80%,3755,8666,
TOOMEY,7263,3236,95.50%,4320,7607,
SCHENK,7263,3236,95.90%,4342,7575,
ELLINGTON,7261,3238,65.80%,3010,11030,
HITT,7260,3239,94.30%,4257,7700,
GEARHART,7259,3240,96.70%,4375,7504,
HEADLEY,7256,3241,82.20%,3691,8830,
HAMMONDS,7253,3242,59.30%,2700,12238,
SEATON,7251,3243,80.90%,3643,8963,
FLANDERS,7251,3243,87.50%,3936,8291,
SHARKEY,7249,3245,89.40%,4020,8106,
MACLEOD,7247,3246,96.10%,4353,7542,
BASILE,7246,3247,93.90%,4248,7714,
LEMASTER,7246,3247,95.40%,4330,7593,
KEYSER,7244,3249,94.90%,4297,7636,
BYNUM,7243,3250,47.60%,2196,15204,
HIGGS,7243,3250,72.20%,3275,10026,
MCCRAY,7236,3252,28.60%,1278,25300,
WHITESIDE,7236,3252,65.90%,3026,10981,
BRICKER,7234,3254,96.90%,4394,7463,
POLAND,7224,3255,92.00%,4185,7854,
DEBOER,7220,3256,96.80%,4398,7456,
HUTCHINGS,7216,3257,88.20%,3986,8182,
SHUMATE,7214,3258,88.00%,3981,8196,
STINNETT,7213,3259,90.10%,4093,8007,
MERRELL,7212,3260,85.70%,3879,8414,
MAREK,7211,3261,95.90%,4368,7517,
MARTINSON,7210,3262,94.40%,4294,7639,
MEISTER,7207,3263,97.10%,4419,7423,
NUTTER,7204,3264,90.30%,4109,7981,
STEPHAN,7204,3264,93.70%,4268,7685,
DYKSTRA,7204,3264,96.70%,4404,7451,
DUVAL,7203,3267,84.00%,3799,8575,
BURCHETT,7202,3268,90.30%,4113,7979,
ASBURY,7199,3269,87.00%,3945,8270,
COCKRELL,7197,3270,76.60%,3477,9397,
CONLON,7197,3270,96.50%,4398,7456,
BECKHAM,7194,3272,78.40%,3556,9178,
EHLERS,7193,3273,96.70%,4405,7442,
BAHR,7190,3274,94.50%,4318,7610,
REUTER,7189,3275,96.40%,4400,7454,
ISAACSON,7186,3276,96.80%,4417,7425,
HYNES,7185,3277,92.00%,4208,7807,
PROSSER,7184,3278,91.20%,4165,7880,
JEWETT,7181,3279,89.40%,4082,8030,
SEGAL,7175,3280,94.30%,4316,7611,
FREELAND,7171,3281,84.80%,3859,8455,
SIBLEY,7168,3282,77.20%,3518,9285,
RINALDI,7165,3283,95.20%,4361,7526,
MUSE,7164,3284,64.10%,2962,11184,
HUEY,7159,3285,72.50%,3318,9881,
SAXTON,7157,3286,79.80%,3640,8969,
SWEARINGEN,7150,3287,93.60%,4292,7641,
MARTINS,7149,3288,78.90%,3602,9062,
MCCLENDON,7146,3289,40.60%,1871,17614,
ISAAC,7146,3289,43.80%,2039,16312,
GORSKI,7144,3291,97.20%,4449,7352,
PRINGLE,7142,3292,57.30%,2664,12460,
TURNBULL,7136,3293,88.50%,4049,8067,
ISRAEL,7135,3294,75.90%,3476,9401,
GRIFFIS,7132,3295,90.30%,4154,7895,
RIORDAN,7132,3295,96.50%,4433,7394,
HARRELSON,7130,3297,93.30%,4294,7639,
BUCHER,7130,3297,96.20%,4426,7412,
MCCARTER,7127,3299,76.90%,3524,9262,
JABLONSKI,7125,3300,97.10%,4455,7336,
CASTO,7122,3301,94.60%,4360,7528,
MINNICK,7116,3302,94.60%,4363,7525,
FRANKE,7113,3303,96.40%,4441,7375,
HECHT,7113,3303,97.00%,4457,7333,
STROUP,7112,3305,95.80%,4419,7423,
DYSON,7111,3306,61.80%,2869,11502,
MORRILL,7111,3306,95.30%,4396,7458,
BALLINGER,7110,3308,90.20%,4165,7880,
ALLMAN,7109,3309,90.20%,4168,7879,
YAGER,7109,3309,95.80%,4425,7417,
MICKELSON,7109,3309,96.00%,4430,7405,
MCDEVITT,7108,3312,97.30%,4462,7308,
RASH,7102,3313,90.40%,4180,7860,
CLOUTIER,7096,3314,95.50%,4411,7434,
REITZ,7095,3315,96.30%,4443,7371,
UNRUH,7095,3315,97.20%,4473,7296,
FURR,7094,3317,88.40%,4087,8021,
SEBASTIAN,7092,3318,65.20%,3055,10878,
REDDEN,7087,3319,80.80%,3712,8769,
VANWINKLE,7087,3319,92.90%,4301,7630,
BROGAN,7086,3321,96.30%,4445,7362,
GRESHAM,7083,3322,63.40%,2963,11173,
PENNY,7083,3322,73.70%,3410,9615,
WHITED,7078,3324,93.80%,4350,7549,
ROMEO,7072,3325,86.40%,3984,8184,
DUPRE,7070,3326,87.60%,4045,8072,
FERRARI,7070,3326,91.10%,4230,7759,
SHELBY,7067,3328,60.80%,2826,11624,
GARMAN,7064,3329,95.10%,4416,7428,
PEOPLES,7057,3330,40.00%,1869,17664,
OSBURN,7056,3331,92.00%,4274,7673,
SAMSON,7054,3332,70.20%,3265,10053,
LATIMER,7051,3333,72.70%,3369,9705,
KRESS,7047,3334,96.90%,4489,7269,
PICARD,7046,3335,91.80%,4271,7679,
MERRICK,7043,3336,84.20%,3910,8360,
TREADWAY,7042,3337,90.70%,4228,7760,
NALL,7040,3338,85.90%,3979,8200,
BRATTON,7039,3339,77.80%,3609,9053,
WOOLDRIDGE,7039,3339,90.40%,4216,7790,
FORTIER,7033,3341,93.20%,4352,7543,
TRACEY,7032,3342,87.40%,4065,8046,
JIMENEZ,7023,3343,4.50%,147,157475,
FELLOWS,7023,3343,90.70%,4236,7745,
LEA,7021,3345,73.20%,3414,9597,
SCARBROUGH,7021,3345,86.70%,4023,8100,
VENTURA,7019,3347,26.20%,1196,26769,
FARRINGTON,7017,3348,80.00%,3714,8766,
HINTZ,7012,3349,96.80%,4511,7242,
TABER,7008,3350,93.90%,4392,7467,
HERRIN,7007,3351,91.40%,4284,7667,
FARROW,7004,3352,68.10%,3196,10282,
MCGREW,7004,3352,77.90%,3629,8988,
HAZEN,7003,3354,95.30%,4451,7345,
CASS,7002,3355,91.00%,4261,7695,
MAURO,6999,3356,93.50%,4389,7483,
STIDHAM,6999,3356,94.80%,4437,7386,
LINVILLE,6998,3358,95.20%,4447,7354,
HOLCOMBE,6992,3359,87.50%,4105,7989,
SCHLEGEL,6990,3360,96.70%,4519,7228,
ROMINE,6988,3361,93.80%,4403,7452,
SOARES,6982,3362,72.50%,3403,9633,
FINCHER,6982,3362,88.40%,4153,7898,
RUPERT,6982,3362,88.70%,4173,7875,
CRISWELL,6980,3365,86.80%,4074,8038,
BUDD,6980,3365,88.00%,4130,7936,
MCKEON,6979,3367,96.20%,4503,7255,
YOUNGER,6978,3368,66.80%,3158,10444,
TEAL,6974,3369,80.00%,3737,8716,
KREMER,6969,3370,97.30%,4549,7160,
TIMMERMAN,6968,3371,96.10%,4507,7252,
SALAZAR,6967,3372,6.10%,240,113468,
DERR,6966,3373,94.00%,4428,7411,
PELLEGRINO,6964,3374,96.20%,4512,7237,
GERLACH,6960,3375,96.90%,4536,7181,
KNUDSON,6959,3376,96.70%,4532,7196,
FONTANA,6957,3377,92.50%,4363,7525,
JOHNSEN,6956,3378,94.20%,4439,7381,
LINDGREN,6954,3379,95.80%,4502,7256,
LANGLOIS,6953,3380,94.90%,4459,7325,
POMEROY,6952,3381,95.40%,4480,7288,
GUERRA,6947,3382,12.70%,554,54575,
BREEDLOVE,6945,3383,80.10%,3754,8673,
BELT,6945,3383,82.50%,3874,8422,
SPRADLIN,6939,3385,95.70%,4505,7253,
SCOGGINS,6934,3386,86.20%,4064,8048,
ELLIOT,6933,3387,79.60%,3738,8714,
JOBE,6932,3388,86.90%,4115,7977,
JENSON,6926,3389,92.00%,4357,7532,
SCHLOSSER,6926,3389,96.70%,4544,7166,
DENNING,6925,3391,91.00%,4316,7611,
FAZIO,6923,3392,95.30%,4492,7267,
SHINN,6921,3393,86.30%,4090,8019,
RUDY,6913,3394,94.80%,4473,7296,
FIEDLER,6913,3394,96.80%,4559,7144,
MERCIER,6911,3396,89.10%,4233,7753,
KEELING,6905,3397,85.20%,4023,8100,
EARNEST,6905,3397,87.80%,4177,7865,
KLING,6905,3397,96.10%,4535,7183,
KUEHN,6901,3400,96.70%,4561,7139,
CARNAHAN,6894,3401,96.10%,4537,7177,
BANDY,6892,3402,81.80%,3870,8426,
BUNKER,6891,3403,94.70%,4487,7276,
JANES,6890,3404,92.00%,4384,7489,
BRATCHER,6889,3405,81.30%,3855,8469,
LILLEY,6889,3405,90.80%,4332,7589,
BELLAMY,6888,3407,43.50%,2101,15850,
BALLEW,6886,3408,90.40%,4311,7616,
KOESTER,6882,3409,97.80%,4609,7036,
LUNDGREN,6874,3410,96.60%,4571,7119,
LEAR,6873,3411,89.40%,4266,7689,
BOREN,6872,3412,95.00%,4517,7232,
HENDRICK,6871,3413,86.50%,4128,7939,
FLORA,6865,3414,91.20%,4359,7529,
MARKLEY,6864,3415,95.70%,4538,7176,
WOODSON,6862,3416,41.60%,2014,16496,
MCLEMORE,6862,3416,65.70%,3157,10448,
TRUITT,6862,3416,74.10%,3526,9257,
BOURNE,6859,3419,77.20%,3673,8884,
RHEA,6859,3419,87.40%,4188,7847,
ABNEY,6856,3421,70.40%,3355,9743,
BERLIN,6854,3422,94.40%,4501,7259,
HOULE,6853,3423,89.00%,4258,7698,
SACHS,6852,3424,95.60%,4545,7165,
MCCALLISTER,6849,3425,88.20%,4221,7769,
GANDY,6847,3426,68.50%,3290,9990,
BLYTHE,6843,3427,87.40%,4200,7827,
FRANCISCO,6842,3428,38.10%,1833,17976,
ECHOLS,6838,3429,49.80%,2417,13741,
MARTEL,6834,3430,81.70%,3908,8362,
WICKS,6832,3431,74.30%,3549,9190,
FREUND,6830,3432,95.80%,4567,7126,
CUPP,6830,3432,96.10%,4579,7104,
MCVAY,6828,3434,87.40%,4205,7811,
REISS,6826,3435,96.50%,4590,7072,
MCKEOWN,6824,3436,94.80%,4529,7199,
JORGENSON,6824,3436,95.40%,4554,7150,
MARTELL,6823,3438,71.30%,3424,9568,
WESTPHAL,6822,3439,96.50%,4592,7071,
PRESSLEY,6815,3440,55.90%,2712,12182,
TALLMAN,6814,3441,91.60%,4406,7439,
LOVEJOY,6812,3442,84.20%,4032,8090,
RIDGEWAY,6808,3443,77.40%,3706,8791,
DESTEFANO,6808,3443,95.80%,4581,7103,
HUNDLEY,6807,3445,81.20%,3891,8382,
BUCKINGHAM,6807,3445,86.90%,4199,7829,
VOIGT,6807,3445,96.00%,4584,7092,
SCROGGINS,6806,3448,74.80%,3590,9093,
WHEATON,6805,3449,78.60%,3758,8662,
WINSTEAD,6805,3449,80.30%,3848,8478,
HARBIN,6805,3449,82.40%,3949,8259,
SETTLE,6804,3452,84.30%,4042,8074,
MATHESON,6804,3452,93.20%,4468,7302,
CUSHMAN,6803,3454,94.90%,4542,7171,
HOCH,6803,3454,96.50%,4605,7048,
DRIGGERS,6800,3456,93.90%,4510,7243,
DENHAM,6799,3457,85.90%,4143,7913,
PLANTE,6799,3457,94.80%,4543,7170,
CRITES,6797,3459,96.30%,4599,7061,
BIANCO,6796,3460,82.60%,3961,8228,
AGNEW,6795,3461,70.50%,3398,9644,
BOLING,6795,3461,92.60%,4454,7338,
GATLIN,6791,3463,66.80%,3226,10162,
SHERRY,6789,3464,93.60%,4505,7253,
WINDSOR,6787,3465,90.70%,4391,7479,
OSTROWSKI,6785,3466,97.20%,4647,6980,
MALCOLM,6782,3467,70.30%,3399,9643,
ROHDE,6782,3467,96.80%,4630,7004,
SILVERS,6781,3469,92.00%,4442,7372,
KERSEY,6777,3470,84.50%,4087,8021,
BATSON,6774,3471,78.60%,3778,8613,
RALPH,6765,3472,84.70%,4106,7987,
MACLEAN,6761,3473,94.90%,4566,7127,
AMARAL,6757,3474,79.40%,3833,8510,
CRUSE,6757,3474,80.20%,3874,8422,
GREENLEE,6755,3476,79.20%,3819,8531,
RUTTER,6754,3477,96.30%,4622,7014,
GLASGOW,6753,3478,78.30%,3774,8621,
CARVALHO,6748,3479,73.90%,3569,9131,
BARNETTE,6746,3480,80.70%,3905,8363,
OGRADY,6746,3480,96.00%,4617,7024,
VALDEZ,6745,3482,6.80%,283,98610,
PETER,6745,3482,77.90%,3758,8662,
LEMIEUX,6745,3482,92.00%,4456,7334,
ULMER,6742,3485,83.70%,4059,8051,
THORNBURG,6742,3485,94.20%,4551,7156,
GRIM,6736,3487,93.10%,4514,7233,
SWEAT,6734,3488,77.60%,3752,8679,
KEEL,6733,3489,81.90%,3971,8218,
SELLS,6729,3490,82.40%,3992,8165,
SNOWDEN,6725,3491,62.30%,3081,10788,
GINN,6725,3491,84.80%,4134,7928,
GOSNELL,6725,3491,96.20%,4640,6988,
BOOTHE,6724,3494,81.90%,3973,8215,
JUNG,6720,3495,38.60%,1896,17395,
HOPSON,6720,3495,55.80%,2748,12050,
PRENTICE,6718,3497,86.10%,4212,7799,
BERNHARDT,6713,3498,95.00%,4594,7068,
NAPOLITANO,6713,3498,95.40%,4612,7034,
COGGINS,6712,3500,85.30%,4176,7868,
SACCO,6712,3500,95.80%,4627,7008,
FELIX,6703,3502,21.20%,1011,31631,
HALES,6701,3503,86.50%,4238,7743,
JOHNSTONE,6700,3504,92.70%,4520,7227,
ALCORN,6699,3505,86.80%,4247,7716,
WALZ,6699,3505,96.30%,4660,6957,
BINKLEY,6698,3507,95.20%,4608,7038,
WEIGEL,6697,3508,97.00%,4694,6906,
NULL,6695,3509,94.70%,4590,7072,
